Message ID;Content_en;Content_de;Content_it;Content_nl;info;MPAM;weekly;daily;difficulty;purpose;activity;category;Video_it;Video_nl
1225;No fast and jerky movements are necessary, these are even a disadvantage. Thus, the movements are performed very consciously and controlled.;Es sind keine schnellen und ruckartigen Bewegungen notwendig, sogar vom Nachteil. Somit werden die Bewegungen sehr bewusst und kontrolliert ausgeführt.;I movimenti vengono eseguiti in modo molto consapevole e controllato. Non sono necessari movimenti veloci e scattosi, che invece potrebbero recare svantaggio.;Snelle en krampachtige bewegingen zijn niet nodig en zijn zelfs nadelig. De bewegingen worden dus zeer bewust en beheerst uitgevoerd.;;0;;;;;archery;advantage;;
1226;At the beginning you should only practice this sport under supervision and instruction to avoid danger for yourself and others.;Zu Beginn sollte man nur unter Aufsicht und Einweisung diese Sportart ausüben um gefahren für sich und andere zu vermeiden.;Inizialmente, dovresti praticare questo sport sotto la supervisione di un istruttore, per evitare di recare danni a te stesso ed agli altri.;In het begin zou je deze sport enkel onder toezicht en begeleiding moeten beoefenen, zodat je jezelf en anderen niet in gevaar brengt.;;0;;;;;archery;warning;;
1227;Get instruction and technique from trained instructors;Sich von geschulten Trainern einweisen und Technik anlernen lassen;Rivolgendoti ad un istruttore, potresti ottenere istruzioni ed apprendere delle tecniche.;Leer de techniek van ervaren instructeurs.;;0;;;;;archery;bullet point;;
1228;Ask for advice on the bow from a specialist. There is a variety of bow types and there in turn different tensile strengths.;Beratung zum Bogen beim Fachpersonal einholen. Es gibt eine Vielzahl an Bogenarten und da wiederum unterschiedliche Zugstärken. ;Nella scelta dell'arco è bene chiedere consiglio ad uno specialista. Esistono molti tipi di arco e varie resistenze alla trazione.;Vraag advies over de boog aan een specialist. Er zijn verschillende soorten bogen, met een verschillende treksterkte.;;0;;;;;archery;bullet point;;
1229;Put on suitable and necessary (protective) equipment;Geeignete und nötige (Schutz-) Ausrüstung anlegen;E' bene indossare accessori di protezione appositi.;Doe de geschikte en noodzakelijke (beschermende) uitrusting aan.;;0;;;;;archery;bullet point;;
1230;Check equipment before use;Ausrüstung vor der Verwendung überprüfen;Controllare l'attrezzatura prima dell'uso;Controleer de uitrusting voor gebruik.;;0;;;;;archery;bullet point;;
1231;Shoulder problems;Schulterprobleme;Problemi alla spalla.;Schouderproblemen;;0;;;;;archery;contraindication;;
1232;Finger and hand problems;Finger- und Handprobleme;Problemi alle dita e alla mano;Vinger- en handproblemen;;0;;;;;archery;contraindication;;
1233;Tai Chi Chuan is an ancient Chinese martial art, established as a self-defense method and based on the Taoist concept of integration of opposites (Yin and Yang). The physical movements are chained together and are performed in a slow, smooth and uninterrupted way. ;Tai Chi Chuan ist eine alte chinesische Kampfkunst, die als Selbstverteidigungsmethode etabliert ist und auf dem taoistischen Konzept der Integration von Gegensätzen (Yin und Yang) basiert. Die körperlichen Bewegungen sind miteinander verkettet und werden langsam, gleichmäßig und ohne Unterbrechung ausgeführt.;Il Tai Chi Chuan è un'antica arte marziale cinese, nata come sitema di autodifesa e basata sul concetto taoista di integrazione degli opposti (Yin e Yang). I movimenti sono concatenati e vengono eseguiti in un modo lento, uniforme e senza interruzioni. Ecco qui un approfondimento sulle arti marziali: http://www.benessere.com/fitness_e_sport/arti_marziali/index.html ;Tai Chi Chuan is een oude Chinese krijgskunst, opgericht als zelfverdedigingsmethode en gebaseerd op het taoïstische concept van integratie van tegenstellingen (Yin en Yang). De fysieke bewegingen zijn aan elkaar geketend en worden op een langzame, soepele en ononderbroken manier uitgevoerd. Kijk eens bij Tai Chi Tao Drenthe op YouTube voor verschillende video's.;;0;;;;;tai chi;description;;https://www.youtube.com/watch?v=LG7Rm3pPk4U
1234;Tai Chi Chuan can be practiced at all ages and for life. Through the practice of this discipline, mental relaxation is achieved and concentration is encouraged. The careful and constant practice of these techniques, thanks to their softness, circularity and slowness with which the movements are performed, makes the body more agile and harmonious, improves posture and has a beneficial effect on the nervous system and circulation.;Tai Chi Chuan kann in jedem Alter und ein Leben lang praktiziert werden. Durch die Ausübung dieser Disziplin wird geistige Entspannung erreicht und die Konzentration gefördert. Das sorgfältige und konstante Üben dieser Techniken macht den Körper dank der Weichheit, Kreisförmigkeit und Langsamkeit, mit der die Bewegungen ausgeführt werden, beweglicher und harmonischer, verbessert die Haltung und wirkt sich positiv auf das Nervensystem und den Kreislauf aus.;Il Tai Chi Chuan può essere praticato a tutte le età e per tutta la vita. Attraverso la pratica di questa disciplina si raggiunge il rilassamento mentale e si favorisce la concentrazione. La pratica attenta e costante di queste tecniche, grazie alla loro morbidezza, alla circolarità e alla lentezza con cui vengono eseguiti i movimenti, rende il corpo più agile e armonioso migliora la postura ed ha un effetto benefico sul sistema nervoso e sulla circolazione.;Tai Chi Chuan kan op alle leeftijden worden beoefend. Door het beoefenen van deze discipline wordt mentale ontspanning bereikt en wordt de concentratie verbeterd. De zorgvuldige en constante beoefening van deze technieken, dankzij hun zachtheid, rondheid en traagheid waarmee de bewegingen worden uitgevoerd, maakt het lichaam wendbaarder en harmonieuzer, verbetert de houding en heeft een gunstig effect op het zenuwstelsel en de bloedsomloop.;;0;;;;;tai chi;advantage;;
1235;"The practice is ""silent"", it is not necessary to speak but ""to do"": in fact, the whole experience goes through what one does and feels.";"Die Praxis ist ""schweigend"", es ist nicht notwendig zu sprechen, sondern ""zu tun"": Tatsächlich geht die ganze Erfahrung durch das, was man tut und fühlt.";"La pratica è ""silenziosa"", non occorre parlare ma ""fare"": tutto passa infatti attraverso ciò che si fa e si sente.";"De beoefening is ""stil"", het is niet nodig om te spreken maar om ""te doen"": in feite gaat de hele ervaring over wat men doet en voelt.";;0;;;;;tai chi;bullet point;;
1236;Clothing shall be comfortable, light trousers without a tight waist and that would facilitate the bending of the legs.;Die Kleidung soll eine bequeme, leichte Hose ohne engen Bund sein, die das Beugen der Beine erleichtert.;Se sei a digiuno di questa arte marziale, puoi guardare questi brevi video ispiratori selezionati per te. Sarà comunque fondamentale affidarsi ad un istruttore esperto, che faccia corsi nella tua zona.;Kijk eens bij Tai Chi Tao Drenthe op YouTube voor verschillende video's. ;;0;;;;;tai chi;bullet point;https://www.youtube.com/watch?v=nPIw94LVtno;https://www.youtube.com/watch?v=cCMniuYRhak
1237;Clothing shall be comfortable, light trousers without a tight waist and that would facilitate the bending of the legs.;Die Kleidung soll eine bequeme, leichte Hose ohne engen Bund sein, die das Beugen der Beine erleichtert.;L’abbigliamento deve essere comodo, un pantalone leggero che non stringa alla vita e che non intralci il piegamento delle gambe.;Kleding moet comfortabel zijn, een lichte broek zonder strakke taille zodat het buigen van de benen makkelijk gaat.;;0;;;;;tai chi;bullet point;;
1238;For the body you may wear a T-shirt and a long-sleeved one or a hoodie. Wear shoes according to the terrain of the practice. If there is parquet or tatami, you can practice barefoot or with socks, otherwise you can wear light shoes with a flat sole, without heels.;Für den Körper können Sie ein T-Shirt und ein langärmeliges oder einen Kapuzenpullover tragen. Tragen Sie Schuhe entsprechend dem Terrain der Übung. Wenn es Parkett oder Tatami gibt, können Sie barfuß oder mit Socken üben, ansonsten können Sie leichte Schuhe mit flacher Sohle, ohne Absätze, tragen.;Per il corpo va bene una maglietta a maniche corte e una maniche lunghe o una felpa. Le scarpe da indossare vanno in base al terreno della pratica. Se vi è il parquet o il tatami, si può praticare a piedi nudi o con dei calzini, altrimenti va bene una scarpa leggera con suola piatta, senza tacchi.;Voor het bovenlichaam is een t-shirt of wijde trui fijn om te dragen bij deze sport. Draag schoenen die passen bij de ondergrond. In een gymzaal kan het op blote voeten of met sokken, buiten zijn gemakkelijk zittende gympen prettig.;;0;;;;;tai chi;bullet point;;
1;"""The mind is like a parachute, it only works if it opens up"" Albert Einstein";"""Der Verstand ist wie ein Fallschirm, er funktioniert nur, wenn er sich öffnet.""  Albert Einstein";"""La mente è come un paracadute, funziona solo se si apre"" Albert Einstein";"""De geest is als een parachute, hij werkt alleen als hij open gaat"" Albert Einstein";;0;;;;mot_morning;;;;
2;"""Emotion is the chief source of consciousness. There is no change from darkness to light or from inertia to movement without emotion"". Carl Gustav Jung";"""Emotionen sind die Hauptquelle des Bewusstseins. Es gibt keinen Wechsel von Dunkelheit zu Licht oder von Trägheit zu Bewegung ohne Emotion."" Carl Gustav Jung";"""Poco importa sapere dove l'altro sbaglia, perchè lì non possiamo fare molto. E' interessante sapere dove sbagliamo noi stessi, perchè lì si può fare qualcosa"" Carl Gustav Jung";"""Emotie is de basis van het bewustzijn. Er is geen verandering van donker naar licht of van stilstand naar voorruitgang zonder emotie"". Carl Gustav Jung";;0;;;;mot_morning;;;;
3;"""The meeting of two personalities is like the contact of two chemical substances: if there is any reaction, both are transformed"".Carl Gustav Jung";"""Das Zusammentreffen zweier Persönlichkeiten ist wie der Kontakt zweier chemischer Substanzen: Wenn es zu einer Reaktion kommt, werden beide umgewandelt."" Carl Gustav Jung";"""L'incontro tra due personalità è come il contatto tra due sostanze chimiche: se c'è una qualche reazione ,entrambi ne vengono trasformati"" Carl Gustav Jung";"""De ontmoeting tussen twee persoonlijkheden is als de reactie tussen twee chemische stoffen: als er een reactie is, dan worden beiden getransformeerd"". Carl Gustav Jung ";;0;;;;mot_morning;;;;
4;"""Those who believe in themselves do not need to convince others"" Lao Tzu";"""Wer an sich selbst glaubt, braucht andere nicht zu überzeugen"" Lao Tzu";"""Chi crede in se stesso non ha bisogno di convincere gli altri"" Lao Tzu";"""Mensen die in zichzelf geloven hoeven anderen niet te overtuigen"" Lao Tzu";;0;;;;mot_morning;;;;
5;"""A journey of a thousand miles always begins with the first step"" Lao Tzu";"""Eine Reise von tausend Meilen beginnt immer mit dem ersten Schritt"" Lao Tzu";"""Un viaggio di mille miglia comincia sempre con il primo passo"" Lao Tzu";"""Een reis van duizende kilometers stat bij de eerste stap"" Lao Tzu";;0;;;;mot_morning;;;;
6;"""Life is not waiting for the storm to pass but learning to dance in the rain"" Mahatma Gandhi";"""Leben heißt nicht, darauf zu warten, dass der Sturm vorüberzieht, sondern zu lernen, im Regen zu tanzen"" Mahatma Gandhi";"""La vita non è aspettare che passi la tempesta ma imparare a ballare sotto la pioggia"" Mahatma Gandhi";"""Het leven is niet bedoeld om te wachten totdat de storm over is, Het gaat er om dat je leert dansen in de regen."" Mahatma Gandhi";;0;;;;mot_morning;;;;
7;"""Be the change you would like to see in the world"" Mahatma Gandhi";"""Sei die Veränderung, die du gerne in der Welt sehen würdest"" Mahatma Gandhi";"""Sii il cambiamento che vorresti vedere avvenire nel mondo""  Mahatma Gandhi";"""Wees de verandering die je in de wereld wilt zien"" Mahatma Gandhi";;0;;;;mot_morning;;;;
8;"""A winner is simply a dreamer who never gave up"" Nelson Mandela";"""Ein Gewinner ist einfach ein Träumer, der nie aufgegeben hat"" Nelson Mandela";"""Un vincitore è semplicemente un sognatore che non si è mai arreso"" Nelson Mandela";"""Een winnaar is een dromer die nooit opgeeft"" Mahatma Gandhi";;0;;;;mot_morning;;;;
9;"""Education is the most powerful weapon you can use to change the world"" Nelson Mandela";"""Bildung ist die mächtigste Waffe, die man einsetzen kann, um die Welt zu verändern"" Nelson Mandela";""" L'istruzione è l'arma più potente che puoi utilizzare per cambiare il mondo"" Nelson Mandela";"""onderwijs is het machtigste wapen dat je kan gebruiken om de wereld te veranderen"" Nelson Mandela";;0;;;;mot_morning;;;;
10;"""Imagination is more important than knowledge. Knowledge is limited, imagination encloses the world ""Albert Einstein";"""Vorstellungskraft ist wichtiger als Wissen. Wissen ist begrenzt, Phantasie umschließt die Welt"" Albert Einstein";"""L’immaginazione è più importante della conoscenza. La conoscenza è limitata, l’immaginazione racchiude il mondo"" Albert Einstein";"""Verbeelding is belangrijker dan kennis. Want kennis is beperkt, terwijl verbeelding de hele wereld omvat."" Albert Einstein";;0;;;;mot_morning;;;;
11;"""Beauty is nothing but the unveiling of a fallen darkness and the light that has come out of it"" Alda Merini";"""Schönheit ist nichts anderes als die Enthüllung einer gefallenen Dunkelheit und das Licht, das aus ihr hervorgegangen ist"" Alda Merini";"""La bellezza non è che il disvelamento di una tenebra caduta e della luce che ne è venuta fuori"" Alda Merini";"""Schoonheid is niets anders dan de onthulling van vervallen duisternis en de licht die er uit voort komt"" Alda Merini";;0;;;;mot_morning;;;;
12;"""In our galaxy there are four hundred billion stars, and in the universe there are more than one billion galaxies. Thinking that you are unique is very unlikely. "" Margherita Hack";"""In unserer Galaxie gibt es vierhundert Milliarden Sterne, und im Universum gibt es mehr als eine Milliarde Galaxien. Zu denken, dass man einzigartig ist, ist sehr unwahrscheinlich.""  Margherita Hack";"""Nella nostra galassia ci sono quattrocento miliardi di stelle, e nell’universo ci sono più di centro miliardi di galassie. Pensare di essere unici è molto improbabile."" Margherita Hack";"""Er zijn vierhonderd miljard sterren in het melkwegstelsel, en in het universum zijn er meer dan een miljard sterrenstelsels. Het is onwaarschijnlijk dat je uniek bent."" Margherita Hack";;0;;;;mot_morning;;;;
13;"""I continue to amaze me. It is the only thing that makes life worth living. "" Oscar Wilde";"""Ich bin immer wieder über mich selbst erstaunt. Das ist das Einzige, was das Leben lebenswert macht."" Oscar Wilde";"""Io continuo a stupirmi. E’ la sola cosa che rende la vita degna di essere vissuta."" Oscar Wilde";"""Ik verbaas mijzelf voortdurend, dat is het enige wat het leven de moeite waard maakt."" Oscar Wild";;0;;;;mot_morning;;;;
14;"""Loving yourself is the beginning of a life-long love story"" Oscar Wilde";"""Sich selbst zu lieben ist der Beginn einer lebenslangen Liebesgeschichte"" Oscar Wilde";"""Amare se stessi è l’inizio di una storia d’amore lunga tutta la vita"" Oscar Wilde";"""Van jezelf houden is het begin van een levenslange romance."" Oscar Wild";;0;;;;mot_morning;;;;
15;"""Humor is the most eminent defense mechanism. It allows a saving of psychic energy and with a joke we stop the eruption of unpleasant emotions ""Sigmund Freud";"""Humor ist der wichtigste Abwehrmechanismus. Er ermöglicht eine Einsparung von psychischer Energie und mit einem Witz stoppen wir den Ausbruch von unangenehmen Emotionen"" Sigmund Freud";"""L’umorismo è il più eminente meccanismo di difesa. Permette un risparmio di energia psichica e con una battuta blocchiamo l’irrompere di emozioni spiacevoli"" Sigmund Freud";"""Humor is het beste afweermechanisme. Het laat ons mentale energie besparen en met een grap onderbreken we onprettige emoties"" Sigmund Freud ";;0;;;;mot_morning;;;;
16;"""By living creatively, we realize that everything we do increases the sense of being alive, of being ourselves, irreplaceable and unique"". Donald Winnicott";"""Indem wir kreativ leben, erkennen wir, dass alles, was wir tun, das Gefühl erhöht, lebendig zu sein, wir selbst zu sein, unersetzlich und einzigartig."" Donald Winnicott";"""Vivendo in modo creativo, ci si rende conto del fatto che ogni cosa che facciamo aumenta il senso di essere vivi, di essere noi stessi, insostituibili ed unici"". Donald Winnicott";"""Door creatief te leven, realiseren we ons dat alles wat we doen het gevoel dat je leeft versterkt, van jezelf zijn, onvervangbaar en uniek"". ";;0;;;;mot_morning;;;;
17;"""A real voyage of discovery is not looking for new lands, but having new eyes"" Marcel Proust";"""Eine echte Entdeckungsreise besteht nicht darin, neue Länder zu suchen, sondern neue Augen zu haben"" Marcel Proust";"""Un vero viaggio di scoperta non è cercare nuove terre, ma avere nuovi occhi"" Marcel Proust";"""De enige echte ontdekkingsreis bestaat niet uit het zoeken van nieuwe landen, maar in het krijgen van nieuwe ogen."" Marcel Proust";;0;;;;mot_morning;;;;
18;"""Inside every adult there is a child who wants to play"" Friedrich Nietzche";"""In jedem Erwachsenen steckt ein Kind, das spielen will"" Friedrich Nietzsche";"""Dentro ogni adulto si nasconde un bambino che ha voglia di giocare"" Friedrich Nietzche";"""In elke volwassenen zit een kind verborgen en het wil spelen"" Friedrich Nietzche";;0;;;;mot_morning;;;;
19;"""In the middle of winter, I finally learned that there is an invincible summer"" Albert Camus";"""Mitten im Winter habe ich endlich gelernt, dass es einen unbesiegbaren Sommer gibt."" Albert Camus";"""Nel bel mezzo dell’inverno, ho infine imparato che vi era un’invincibile estate"" Albert Camus";"""In het midden van de winter, heb ik eindelijk geleerd dat er in mij een onoverwinnelijke zomer schuil gaat."" Albert Camus";;0;;;;mot_morning;;;;
20;"""Only music is at sea level"" Albert Camus";"""Nur die Musik ist auf Meereshöhe"" Albert Camus";"""Soltanto la musica è all’altezza del mare"" Albert Camus";"""Alleen muziek bevindt zich op zeeniveau"" Albert Camus";;0;;;;mot_morning;;;;
21;"""Music helps us not to feel inside the silence that is outside"" Johann Sebastian Bach";"""Musik hilft uns, die Stille, die draußen ist, nicht in uns zu fühlen Johann"" Sebastian Bach";"""La musica aiuta a non sentire dentro il silenzio che c’è fuori"" Joahnn Sebastian Bach";"""Muziek helpt ons om de stilte buiten ons niet te voelen"" Johann Sebastian Bach";;0;;;;mot_morning;;;;
22;"""Being full of life means breathing deeply, moving freely and feeling intensely"" Alexander Lowen";"""Voll im Leben zu sein bedeutet, tief zu atmen, sich frei zu bewegen und intensiv zu fühlen"" Alexander Lowen";""" Essere pieni di vita significa respirare profondamente, muoversi liberamente e sentire con intensità"" Alexander Lowen";"""Vol leven zitten betekent diep ademhalen, vrij bewegen en intens voelen"" Alexander Lowen";;0;;;;mot_morning;;;;
23;"""Change is possible but it must start with self-acceptance"" Alexander Lowen";"""Veränderung ist möglich, aber sie muss mit Selbstakzeptanz beginnen"" Alexander Lowen";"""Il cambiamento è possibile ma deve partire dall’accettazione di sé stessi"" Alexander Lowen";"""Verandering is mogelijk maar begint bij zelfacceptatie"" Alexander Lowen";;0;;;;mot_morning;;;;
24;"""In a world where you can be anything, be kind."" -Unkown";"""In einer Welt, in der du alles sein kannst, sei freundlich."" Unbekannt";"""Il gusto dello sport è un'epidemia di salute"" Jean Giraudoux";"""In een wereld waarin je alles kunt zijn, wees vriendelijk""";;0;;;;mot_morning;;;;
25;"""The time is always right to do what's right"" Martin Luther King";"""Die Zeit ist immer richtig, um das Richtige zu tun"" Martin Luther King";"""Nulla contribuisce a tranquillizzare la mente quanto uno scopo preciso, un unto sul quale l'anima possa fissare il suo occhio"" Mary Shalley";"""Het is altijd het juiste moment om te doen wat juist is.""";;0;;;;mot_morning;;;;
26;"""Silence is a source of great strength."" Lao Tzu";"""Schweigen ist eine Quelle großer Kraft."" Lao Tzu";"""I campioni non si fanno nelle palestre: i campioni si fanno con qualcosa che hanno nel loro profondo: un desiderio, un osgno, una visione"" Muhammad Alì";"""Stilte is een bron van grote kracht"" Lao Tzu";;0;;;;mot_morning;;;;
27;"""Knowledge is a treasure, but practice is the key to it.""Lao Tzu";"""Wissen ist ein Schatz, aber Übung ist der Schlüssel dazu."" Lao Tzu";"""Posso accettare di fallire. Tutti falliscono in qualcosa. Quello che non posso accettare, è non averci provato"" Micheal Jordan";"""Kennis is een schat, maar doen is de sleutel"". Lao Tzu";;0;;;;mot_morning;;;;
